Crime Date,Agency,Description,Type,Group
4-07-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-07-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-07-17,NEWARK PD,Liquor/Underage Possession,Liquor,OTHER
4-07-17,NEWARK PD,Disturbing the Peace/Public Nuisance,Disorderly conduct,OTHER
4-06-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-06-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-06-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-06-17,NEWARK PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-06-17,NEWARK PD,Damage/Private Property,Criminal mischief,OTHER
4-05-17,NEWARK PD,Disturbing the Peace/Public Nuisance,Disorderly conduct,OTHER
4-05-17,UNIVERSITY OF DE. POLICE DEPT.,Damage/Public Property,Criminal mischief,OTHER
4-04-17,NEWARK PD,Damage/Business Property,Criminal mischief,OTHER
4-03-17,UNIVERSITY OF DE. POLICE DEPT.,Marijuana/Possession,Drugs,DRUGS
4-03-17,UNIVERSITY OF DE. POLICE DEPT.,Moving Violation/Traffic,Traffic,OTHER
4-02-17,NEWARK PD,Disturbing the Peace/Public Nuisance,Disorderly conduct,OTHER
3-31-17,UNIVERSITY OF DE. POLICE DEPT.,Marijuana/Possession,Drugs,DRUGS
3-31-17,UNIVERSITY OF DE. POLICE DEPT.,Possession of Drug Paraphernalia,Drugs,DRUGS
3-31-17,UNIVERSITY OF DE. POLICE DEPT.,Moving Violation/Traffic,Traffic,OTHER
3-31-17,UNIVERSITY OF DE. POLICE DEPT.,Non-Moving Violation/Abandoned Vehicle/Tampering with Vehicle/Etc.,Traffic,OTHER
3-30-17,NEWARK PD,Lost or Misplaced Property/Other Property Recovers/OPR/Includes Drugs,Recovered property,OTHER
