Crime Date,Agency,Description,Type,Group
4-06-17,NEW CASTLE COUNTY PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-05-17,TROOP 2 STATE POLICE,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-05-17,TROOP 2 STATE POLICE,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-05-17,TROOP 2 STATE POLICE,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-05-17,TROOP 2 STATE POLICE,Disorderly Conduct/Unrelated to Liquor,Disorderly conduct,OTHER
4-05-17,TROOP 2 STATE POLICE,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-05-17,TROOP 2 STATE POLICE,Disorderly Conduct/Unrelated to Liquor,Disorderly conduct,OTHER
4-05-17,NEW CASTLE COUNTY PD,IMPERSONATION,Fraud,OTHER
4-05-17,NEW CASTLE COUNTY PD,IMPERSONATION,Fraud,OTHER
4-05-17,NEW CASTLE COUNTY PD,Burglary/Forced Entry/Residence,Burglary,PROPERTY
4-05-17,NEW CASTLE COUNTY PD,Larceny/From Building,Theft,PROPERTY
4-05-17,NEW CASTLE COUNTY PD,Damage/Private Property,Criminal mischief,OTHER
4-05-17,NEW CASTLE COUNTY PD,Burglary/Forced Entry/NonResidence,Burglary,PROPERTY
4-05-17,NEW CASTLE COUNTY PD,Larceny/From Building,Theft,PROPERTY
4-05-17,NEW CASTLE COUNTY PD,Damage/Private Property,Criminal mischief,OTHER
4-05-17,NEW CASTLE COUNTY PD,Burglary/Forced Entry/NonResidence,Burglary,PROPERTY
4-05-17,NEW CASTLE COUNTY PD,Larceny/From Building,Theft,PROPERTY
4-05-17,NEW CASTLE COUNTY PD,Damage/Private Property,Criminal mischief,OTHER
4-04-17,NEW CASTLE COUNTY PD,Burglary/No Forced Entry/Residence,Burglary,PROPERTY
4-04-17,NEW CASTLE COUNTY PD,Larceny/From Building,Theft,PROPERTY
4-04-17,NEW CASTLE COUNTY PD,Damage/Private Property,Criminal mischief,OTHER
4-03-17,NEW CASTLE COUNTY PD,Burglary/Forced Entry/Residence,Burglary,PROPERTY
4-03-17,NEW CASTLE COUNTY PD,Larceny/From Building,Theft,PROPERTY
4-03-17,NEW CASTLE COUNTY PD,Damage/Private Property,Criminal mischief,OTHER
4-03-17,DEL. RIV & BAY AUTH,Local Fugitive/Wanted,Local fugitive,OTHER
4-03-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-03-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-03-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-03-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-03-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-03-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-03-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-02-17,NEW CASTLE COUNTY PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-02-17,NEW CASTLE COUNTY PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-01-17,NEW CASTLE COUNTY PD,Aggravated Assault/Non-Family Firearm,Aggravated assault,VIOLENT
4-01-17,NEW CASTLE COUNTY PD,Marijuana/Possession,Drugs,DRUGS
4-01-17,NEW CASTLE COUNTY PD,Carrying Prohibited,Weapons,WEAPONS
4-01-17,NEW CASTLE COUNTY PD,Possession of Weapon,Weapons,WEAPONS
4-01-17,NEW CASTLE COUNTY PD,Possession of Weapon,Weapons,WEAPONS
3-31-17,NEW CASTLE COUNTY PD,Heroin/Possession with Intent to Deliver,Drugs,DRUGS
3-31-17,NEW CASTLE COUNTY PD,Local Fugitive/Wanted,Local fugitive,OTHER
3-30-17,TROOP 2 STATE POLICE,Driving Under the Influence/Liquor,Traffic,OTHER
3-30-17,NEW CASTLE COUNTY PD,Marijuana/Possession,Drugs,DRUGS
3-30-17,NEW CASTLE COUNTY PD,Marijuana/Possession,Drugs,DRUGS
3-30-17,NEW CASTLE COUNTY PD,Marijuana/Possession,Drugs,DRUGS
