Crime Date,Agency,Description,Type,Group
4-18-17,LAUREL PD,Loitering/Adult,Disorderly conduct,OTHER
4-18-17,LAUREL PD,Domestic/Non-Family/Verbal,Domestic,OTHER
4-17-17,LAUREL PD,Aggravated Assault/Non-Family Knife/Cutting Instrument,Aggravated assault,VIOLENT
4-17-17,LAUREL PD,Aggravated Assault/Non-Family Other Dangerous Weapon,Aggravated assault,VIOLENT
4-17-17,LAUREL PD,Trespassing/Free Text,Trespassing,OTHER
4-17-17,LAUREL PD,Domestic/Family/Verbal,Domestic,OTHER
4-17-17,LAUREL PD,Trespassing/Free Text,Trespassing,OTHER
4-17-17,LAUREL PD,Disorderly Conduct/Unrelated to Liquor,Disorderly conduct,OTHER
4-17-17,LAUREL PD,Simple Assault/Family/Other Assaults/Non-Aggravated,Assault,OTHER
4-17-17,LAUREL PD,Contributing to the Delinquency of a Minor/Endangering the Welfare of a Child,Domestic,OTHER
4-17-17,LAUREL PD,Domestic/Family/Verbal,Domestic,OTHER
4-16-17,LAUREL PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-15-17,LAUREL PD,IMPERSONATION,Fraud,OTHER
4-15-17,LAUREL PD,Identity Theft, ,
4-15-17,LAUREL PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-14-17,LAUREL PD,Fraud/Illegal Use of Credit Cards,Fraud,OTHER
4-14-17,LAUREL PD,Fraud/Illegal Use of Credit Cards,Fraud,OTHER
4-14-17,LAUREL PD,Domestic/Non-Family/Verbal,Domestic,OTHER
4-14-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-13-17,LAUREL PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-12-17,LAUREL PD,Larceny/From Building,Theft,PROPERTY
4-12-17,LAUREL PD,Forgery/Check,Forgery,OTHER
4-12-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-11-17,LAUREL PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-10-17,LAUREL PD,Possession of Fireworks,Fireworks,OTHER
4-10-17,LAUREL PD,Trespassing/Free Text,Trespassing,OTHER
4-10-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-09-17,LAUREL PD,Larceny/From All Other Yards,Theft,PROPERTY
4-09-17,LAUREL PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-09-17,LAUREL PD,Damage/Private Property,Criminal mischief,OTHER
4-09-17,LAUREL PD,Trespassing/Free Text,Trespassing,OTHER
4-09-17,LAUREL PD,Domestic/Non-Family/Verbal,Domestic,OTHER
4-09-17,LAUREL PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-08-17,LAUREL PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-07-17,LAUREL PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-07-17,LAUREL PD,Domestic/Family/Verbal,Domestic,OTHER
4-07-17,LAUREL PD,Kidnap/Free Text,Kidnap,VIOLENT
4-07-17,LAUREL PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-07-17,LAUREL PD,Obstructing Police/Hindering Police Officer/Free Text,Obstruction of justice -- police,OTHER
4-06-17,LAUREL PD,Aggravated Assault/Non-Family Other Dangerous Weapon,Aggravated assault,VIOLENT
4-06-17,LAUREL PD,Contributing to the Delinquency of a Minor/Endangering the Welfare of a Child,Domestic,OTHER
4-06-17,LAUREL PD,Larceny/From Building,Theft,PROPERTY
4-06-17,LAUREL PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-06-17,LAUREL PD,Trespassing/Free Text,Trespassing,OTHER
4-05-17,LAUREL PD,Domestic/Family/Verbal,Domestic,OTHER
4-03-17,DHSS ANIMAL WELFARE,Cruelty To Animals, ,
4-03-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-03-17,DHSS ANIMAL WELFARE,Local Statute/Free Text,Local statute,OTHER
4-02-17,LAUREL PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-02-17,LAUREL PD,Intimidation/Reckless Endanger/Terroristic Threat/Harassment/Other Assaults/Non-Aggravated,Assault,OTHER
4-02-17,LAUREL PD,Disorderly Conduct/Unrelated to Liquor,Disorderly conduct,OTHER
4-02-17,LAUREL PD,Local Fugitive/Wanted,Local fugitive,OTHER
4-02-17,LAUREL PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-02-17,LAUREL PD,Offensive Touching/Other Assaults/Non-Aggravated,Assault,OTHER
4-02-17,LAUREL PD,Disorderly Conduct/Unrelated to Liquor,Disorderly conduct,OTHER
4-02-17,LAUREL PD,Disorderly Conduct/Unrelated to Liquor,Disorderly conduct,OTHER
4-01-17,LAUREL PD,Domestic/Non-Family/Verbal,Domestic,OTHER
4-01-17,LAUREL PD,Trespassing/Free Text,Trespassing,OTHER
3-30-17,LAUREL PD,Larceny/From All Other Yards,Theft,PROPERTY
3-30-17,LAUREL PD,Larceny/From All Other Yards,Theft,PROPERTY
3-30-17,LAUREL PD,Larceny/From All Other Yards,Theft,PROPERTY
3-30-17,LAUREL PD,Trespassing/Free Text,Trespassing,OTHER
3-30-17,LAUREL PD,Trespassing/Free Text,Trespassing,OTHER
3-30-17,LAUREL PD,Simple Assault/Police Officer/Other Assaults/Non-Aggravated,Assault,OTHER
3-30-17,LAUREL PD,Cocaine/Possession with Intent to Deliver,Drugs,DRUGS
3-30-17,LAUREL PD,Cocaine/Possession with Intent to Deliver,Drugs,DRUGS
3-30-17,LAUREL PD,Cocaine/Possession with Intent to Deliver,Drugs,DRUGS
3-30-17,LAUREL PD,Resisting Arrest,Obstruction of justice -- police,OTHER
3-30-17,LAUREL PD,Destroying/Tampering Evidence,Obstruction of justice -- police,OTHER
3-30-17,LAUREL PD,Compounding a Crime,Obstruction of justice -- police,OTHER
3-30-17,LAUREL PD,Escape/Must Identify Institution Type,Local fugitive,OTHER
3-30-17,LAUREL PD,Escape/Must Identify Institution Type,Local fugitive,OTHER
3-30-17,LAUREL PD,Traffic Offense/Free Text,Traffic,OTHER
