Crime Date,Agency,Description,Type,Group
4-02-17,TROOP 2 STATE POLICE,Domestic/Family/Verbal,Domestic,OTHER
4-02-17,NEW CASTLE COUNTY PD,Larceny/From Mail From All Other Yards,Theft,PROPERTY
4-02-17,NEW CASTLE COUNTY PD,Vehicle Theft Locally Stolen-Locally Recover,Vehicle theft,PROPERTY
4-01-17,NEW CASTLE COUNTY PD,Larceny/From Building,Theft,PROPERTY
3-30-17,TROOP 2 STATE POLICE,Larceny/Shoplifting,Theft,PROPERTY
3-30-17,TROOP 2 STATE POLICE,Vehicle Theft Locally Stolen-Locally Recover,Vehicle theft,PROPERTY
3-30-17,TROOP 2 STATE POLICE,Forgery/Check,Forgery,OTHER
3-30-17,TROOP 2 STATE POLICE,Fraud/Insufficient Funds Check,Fraud,OTHER
3-30-17,TROOP 2 STATE POLICE,Larceny/From Building,Theft,PROPERTY
3-30-17,TROOP 2 STATE POLICE,Larceny/Bicycles,Theft,PROPERTY
3-30-17,NEW CASTLE COUNTY PD,Marijuana/Possession,Drugs,DRUGS
